col,img,decomposition.1,decomposition.2,cluster,acc,time
NIR_diff,16092701,IncrementalPCA,PCA,Birch,0.6666666666666666,51.30410194396973
NIR_diff,16092701,IncrementalPCA,PCA,AgglomerativeClustering,0.6666666666666666,28.551816940307617
NIR_diff,16092701,IncrementalPCA,TruncatedSVD,MiniBatchKMeans,0.5555555555555556,221.2357521057129
NIR_diff,16092701,IncrementalPCA,TruncatedSVD,KMeans,0.5555555555555556,93.17803382873537
NIR_diff,16092701,IncrementalPCA,TruncatedSVD,SpectralClustering,0.75,56.496620178222656
NIR_diff,16092701,IncrementalPCA,TruncatedSVD,Birch,0.5277777777777778,42.18578338623047
NIR_diff,16092701,IncrementalPCA,TruncatedSVD,AgglomerativeClustering,0.5277777777777778,35.00628471374512
NIR_diff,16092701,PCA,KernelPCA_sigmoid,MiniBatchKMeans,0.6388888888888888,307.5599670410156
NIR_diff,16092701,PCA,KernelPCA_sigmoid,KMeans,0.6388888888888888,175.5223274230957
NIR_diff,16092701,PCA,KernelPCA_sigmoid,SpectralClustering,0.8611111111111112,191.76721572875977
NIR_diff,16092701,PCA,KernelPCA_sigmoid,Birch,0.6944444444444444,178.84039878845215
NIR_diff,16092701,PCA,KernelPCA_sigmoid,AgglomerativeClustering,0.6944444444444444,159.56592559814453
NIR_diff,16092701,PCA,KernelPCA_cosine,MiniBatchKMeans,0.6388888888888888,344.08068656921387
NIR_diff,16092701,PCA,KernelPCA_cosine,KMeans,0.6388888888888888,199.2561817169189
NIR_diff,16092701,PCA,KernelPCA_cosine,SpectralClustering,0.8611111111111112,168.08652877807617
NIR_diff,16092701,PCA,KernelPCA_cosine,Birch,0.5277777777777778,97.92351722717284
NIR_diff,16092701,PCA,KernelPCA_cosine,AgglomerativeClustering,0.5277777777777778,93.18256378173828
NIR_diff,16092701,PCA,FactorAnalysis,MiniBatchKMeans,0.6388888888888888,478.6367416381836
NIR_diff,16092701,PCA,FactorAnalysis,KMeans,0.6388888888888888,309.8714351654053
NIR_diff,16092701,PCA,FactorAnalysis,SpectralClustering,0.8333333333333334,310.1372718811035
NIR_diff,16092701,PCA,FactorAnalysis,Birch,0.5277777777777778,268.4202194213867
NIR_diff,16092701,PCA,FactorAnalysis,AgglomerativeClustering,0.5277777777777778,264.3840312957764
NIR_diff,16092701,PCA,FastICA,MiniBatchKMeans,0.75,233.3548069000244
NIR_diff,16092701,PCA,FastICA,KMeans,0.75,171.0197925567627
NIR_diff,16092701,PCA,FastICA,SpectralClustering,0.8333333333333334,175.83751678466797
NIR_diff,16092701,PCA,FastICA,Birch,0.6666666666666667,82.88836479187012
NIR_diff,16092701,PCA,FastICA,AgglomerativeClustering,0.6666666666666667,68.0384635925293
NIR_diff,16092701,PCA,IncrementalPCA,MiniBatchKMeans,0.6388888888888888,251.43122673034668
NIR_diff,16092701,PCA,IncrementalPCA,KMeans,0.6388888888888888,46.43988609313965
NIR_diff,16092701,PCA,IncrementalPCA,SpectralClustering,0.75,106.4434051513672
NIR_diff,16092701,PCA,IncrementalPCA,Birch,0.6666666666666666,41.14651679992676
NIR_diff,16092701,PCA,IncrementalPCA,AgglomerativeClustering,0.6666666666666666,35.32648086547852
NIR_diff,16092701,PCA,PCA,MiniBatchKMeans,0.6388888888888888,310.6715679168701
NIR_diff,16092701,PCA,PCA,KMeans,0.6388888888888888,254.29797172546387
NIR_diff,16092701,PCA,PCA,SpectralClustering,0.75,273.23269844055176
NIR_diff,16092701,PCA,PCA,Birch,0.6666666666666666,186.6471767425537
NIR_diff,16092701,PCA,PCA,AgglomerativeClustering,0.6666666666666666,177.68120765686035
NIR_diff,16092701,PCA,TruncatedSVD,MiniBatchKMeans,0.5555555555555556,152.4817943572998
NIR_diff,16092701,PCA,TruncatedSVD,KMeans,0.5555555555555556,119.76957321166992
NIR_diff,16092701,PCA,TruncatedSVD,SpectralClustering,0.75,44.8300838470459
NIR_diff,16092701,PCA,TruncatedSVD,Birch,0.5277777777777778,44.5864200592041
NIR_diff,16092701,PCA,TruncatedSVD,AgglomerativeClustering,0.5277777777777778,29.20746803283692
NIR_diff,16092701,TruncatedSVD,KernelPCA_sigmoid,MiniBatchKMeans,0.6388888888888888,187.6990795135498
NIR_diff,16092701,TruncatedSVD,KernelPCA_sigmoid,KMeans,0.5277777777777778,99.79963302612305
NIR_diff,16092701,TruncatedSVD,KernelPCA_sigmoid,SpectralClustering,0.8611111111111112,83.82391929626465
NIR_diff,16092701,TruncatedSVD,KernelPCA_sigmoid,Birch,0.5833333333333333,49.93176460266113
NIR_diff,16092701,TruncatedSVD,KernelPCA_sigmoid,AgglomerativeClustering,0.5,46.30780220031738
NIR_diff,16092701,TruncatedSVD,KernelPCA_cosine,MiniBatchKMeans,0.5833333333333333,366.49322509765625
NIR_diff,16092701,TruncatedSVD,KernelPCA_cosine,KMeans,0.5277777777777778,301.53560638427734
NIR_diff,16092701,TruncatedSVD,KernelPCA_cosine,SpectralClustering,0.8611111111111112,263.9925479888916
NIR_diff,16092701,TruncatedSVD,KernelPCA_cosine,Birch,0.5,245.55253982543945
NIR_diff,16092701,TruncatedSVD,KernelPCA_cosine,AgglomerativeClustering,0.5,227.9684543609619
NIR_diff,16092701,TruncatedSVD,FactorAnalysis,MiniBatchKMeans,0.5,258.21900367736816
NIR_diff,16092701,TruncatedSVD,FactorAnalysis,KMeans,0.5277777777777778,246.307373046875
NIR_diff,16092701,TruncatedSVD,FactorAnalysis,SpectralClustering,0.8333333333333334,240.39745330810547
NIR_diff,16092701,TruncatedSVD,FactorAnalysis,Birch,0.5,141.51287078857422
NIR_diff,16092701,TruncatedSVD,FactorAnalysis,AgglomerativeClustering,0.5,139.3132209777832
NIR_diff,16092701,TruncatedSVD,FastICA,MiniBatchKMeans,0.5,270.1592445373535
NIR_diff,16092701,TruncatedSVD,FastICA,KMeans,0.5,159.08479690551758
NIR_diff,16092701,TruncatedSVD,FastICA,SpectralClustering,0.8611111111111112,196.7983245849609
NIR_diff,16092701,TruncatedSVD,FastICA,Birch,0.5277777777777778,145.28560638427734
NIR_diff,16092701,TruncatedSVD,FastICA,AgglomerativeClustering,0.5277777777777778,135.6048583984375
NIR_diff,16092701,TruncatedSVD,IncrementalPCA,MiniBatchKMeans,0.8611111111111112,240.66591262817383
NIR_diff,16092701,TruncatedSVD,IncrementalPCA,KMeans,0.8888888888888888,67.19374656677246
NIR_diff,16092701,TruncatedSVD,IncrementalPCA,SpectralClustering,0.7777777777777778,38.16938400268555
NIR_diff,16092701,TruncatedSVD,IncrementalPCA,Birch,0.8888888888888888,28.204679489135746
NIR_diff,16092701,TruncatedSVD,IncrementalPCA,AgglomerativeClustering,0.8888888888888888,21.83818817138672
NIR_diff,16092701,TruncatedSVD,PCA,MiniBatchKMeans,0.8888888888888888,268.2473659515381
NIR_diff,16092701,TruncatedSVD,PCA,KMeans,0.8888888888888888,114.3028736114502
NIR_diff,16092701,TruncatedSVD,PCA,SpectralClustering,0.7777777777777778,190.6754970550537
NIR_diff,16092701,TruncatedSVD,PCA,Birch,0.8888888888888888,92.75007247924805
NIR_diff,16092701,TruncatedSVD,PCA,AgglomerativeClustering,0.8888888888888888,78.34076881408691
NIR_diff,16092701,TruncatedSVD,TruncatedSVD,MiniBatchKMeans,0.5555555555555556,294.5072650909424
NIR_diff,16092701,TruncatedSVD,TruncatedSVD,KMeans,0.8888888888888888,66.53380393981934
NIR_diff,16092701,TruncatedSVD,TruncatedSVD,SpectralClustering,0.75,148.93746376037598
NIR_diff,16092701,TruncatedSVD,TruncatedSVD,Birch,0.8888888888888888,49.83186721801758
NIR_diff,16092701,TruncatedSVD,TruncatedSVD,AgglomerativeClustering,0.8888888888888888,35.04443168640137
NIR_diff,16092801,KernelPCA_sigmoid,KernelPCA_sigmoid,MiniBatchKMeans,1.0,240.94700813293457
NIR_diff,16092801,KernelPCA_sigmoid,KernelPCA_sigmoid,KMeans,1.0,37.82057762145996
NIR_diff,16092801,KernelPCA_sigmoid,KernelPCA_sigmoid,SpectralClustering,1.0,121.6897964477539
NIR_diff,16092801,KernelPCA_sigmoid,KernelPCA_sigmoid,Birch,0.64,30.02643585205078
NIR_diff,16092801,KernelPCA_sigmoid,KernelPCA_sigmoid,AgglomerativeClustering,1.0,26.08251571655273
NIR_diff,16092801,KernelPCA_sigmoid,KernelPCA_cosine,MiniBatchKMeans,1.0,215.71993827819824
NIR_diff,16092801,KernelPCA_sigmoid,KernelPCA_cosine,KMeans,1.0,102.00309753417967
NIR_diff,16092801,KernelPCA_sigmoid,KernelPCA_cosine,SpectralClustering,1.0,106.06694221496582
NIR_diff,16092801,KernelPCA_sigmoid,KernelPCA_cosine,Birch,0.64,21.12746238708496
NIR_diff,16092801,KernelPCA_sigmoid,KernelPCA_cosine,AgglomerativeClustering,1.0,14.215707778930664
NIR_diff,16092801,KernelPCA_sigmoid,FactorAnalysis,MiniBatchKMeans,1.0,252.88796424865723
NIR_diff,16092801,KernelPCA_sigmoid,FactorAnalysis,KMeans,1.0,91.83573722839355
NIR_diff,16092801,KernelPCA_sigmoid,FactorAnalysis,SpectralClustering,1.0,116.27650260925292
NIR_diff,16092801,KernelPCA_sigmoid,FactorAnalysis,Birch,0.64,66.87474250793457
NIR_diff,16092801,KernelPCA_sigmoid,FactorAnalysis,AgglomerativeClustering,1.0,48.88916015625
NIR_diff,16092801,KernelPCA_sigmoid,FastICA,MiniBatchKMeans,1.0,141.97444915771484
NIR_diff,16092801,KernelPCA_sigmoid,FastICA,KMeans,1.0,122.2243309020996
NIR_diff,16092801,KernelPCA_sigmoid,FastICA,SpectralClustering,1.0,97.5778102874756
NIR_diff,16092801,KernelPCA_sigmoid,FastICA,Birch,0.64,42.76394844055176
NIR_diff,16092801,KernelPCA_sigmoid,FastICA,AgglomerativeClustering,1.0,27.382850646972656
NIR_diff,16092801,KernelPCA_sigmoid,IncrementalPCA,MiniBatchKMeans,1.0,122.8938102722168
NIR_diff,16092801,KernelPCA_sigmoid,IncrementalPCA,KMeans,1.0,83.19330215454102
NIR_diff,16092801,KernelPCA_sigmoid,IncrementalPCA,SpectralClustering,1.0,57.029008865356445
NIR_diff,16092801,KernelPCA_sigmoid,IncrementalPCA,Birch,0.64,35.39252281188965
NIR_diff,16092801,KernelPCA_sigmoid,IncrementalPCA,AgglomerativeClustering,1.0,12.542247772216797
NIR_diff,16092801,KernelPCA_sigmoid,PCA,MiniBatchKMeans,1.0,145.26939392089844
NIR_diff,16092801,KernelPCA_sigmoid,PCA,KMeans,1.0,37.0488166809082
NIR_diff,16092801,KernelPCA_sigmoid,PCA,SpectralClustering,1.0,87.28504180908203
NIR_diff,16092801,KernelPCA_sigmoid,PCA,Birch,0.64,19.573211669921875
NIR_diff,16092801,KernelPCA_sigmoid,PCA,AgglomerativeClustering,1.0,6.668806076049805
NIR_diff,16092801,KernelPCA_sigmoid,TruncatedSVD,MiniBatchKMeans,1.0,214.19095993041992
NIR_diff,16092801,KernelPCA_sigmoid,TruncatedSVD,KMeans,1.0,84.82503890991211
NIR_diff,16092801,KernelPCA_sigmoid,TruncatedSVD,SpectralClustering,1.0,100.8143424987793
NIR_diff,16092801,KernelPCA_sigmoid,TruncatedSVD,Birch,0.64,18.46241950988769
NIR_diff,16092801,KernelPCA_sigmoid,TruncatedSVD,AgglomerativeClustering,1.0,12.333869934082031
NIR_diff,16092801,KernelPCA_cosine,KernelPCA_sigmoid,MiniBatchKMeans,1.0,72.57533073425293
NIR_diff,16092801,KernelPCA_cosine,KernelPCA_sigmoid,KMeans,1.0,88.89150619506836
NIR_diff,16092801,KernelPCA_cosine,KernelPCA_sigmoid,SpectralClustering,1.0,76.07102394104004
NIR_diff,16092801,KernelPCA_cosine,KernelPCA_sigmoid,Birch,0.64,41.79692268371582
NIR_diff,16092801,KernelPCA_cosine,KernelPCA_sigmoid,AgglomerativeClustering,1.0,19.022226333618164
NIR_diff,16092801,KernelPCA_cosine,KernelPCA_cosine,MiniBatchKMeans,1.0,155.52878379821777
NIR_diff,16092801,KernelPCA_cosine,KernelPCA_cosine,KMeans,1.0,59.67259407043457
NIR_diff,16092801,KernelPCA_cosine,KernelPCA_cosine,SpectralClustering,1.0,105.27825355529784
NIR_diff,16092801,KernelPCA_cosine,KernelPCA_cosine,Birch,0.64,32.17911720275879
NIR_diff,16092801,KernelPCA_cosine,KernelPCA_cosine,AgglomerativeClustering,1.0,24.918556213378903
NIR_diff,16092801,KernelPCA_cosine,FactorAnalysis,MiniBatchKMeans,1.0,140.29598236083984
NIR_diff,16092801,KernelPCA_cosine,FactorAnalysis,KMeans,1.0,66.51663780212402
NIR_diff,16092801,KernelPCA_cosine,FactorAnalysis,SpectralClustering,1.0,107.70058631896973
NIR_diff,16092801,KernelPCA_cosine,FactorAnalysis,Birch,0.64,49.90530014038086
NIR_diff,16092801,KernelPCA_cosine,FactorAnalysis,AgglomerativeClustering,1.0,34.99007225036621
NIR_diff,16092801,KernelPCA_cosine,FastICA,MiniBatchKMeans,1.0,342.524528503418
NIR_diff,16092801,KernelPCA_cosine,FastICA,KMeans,1.0,292.691707611084
NIR_diff,16092801,KernelPCA_cosine,FastICA,SpectralClustering,1.0,249.4633197784424
NIR_diff,16092801,KernelPCA_cosine,FastICA,Birch,0.64,223.5877513885498
NIR_diff,16092801,KernelPCA_cosine,FastICA,AgglomerativeClustering,1.0,206.9234848022461
NIR_diff,16092801,KernelPCA_cosine,IncrementalPCA,MiniBatchKMeans,1.0,260.9081268310547
NIR_diff,16092801,KernelPCA_cosine,IncrementalPCA,KMeans,1.0,58.1660270690918
NIR_diff,16092801,KernelPCA_cosine,IncrementalPCA,SpectralClustering,1.0,105.57317733764648
NIR_diff,16092801,KernelPCA_cosine,IncrementalPCA,Birch,0.64,24.554014205932617
NIR_diff,16092801,KernelPCA_cosine,IncrementalPCA,AgglomerativeClustering,1.0,8.388280868530273
NIR_diff,16092801,KernelPCA_cosine,PCA,MiniBatchKMeans,1.0,359.9748611450196
NIR_diff,16092801,KernelPCA_cosine,PCA,KMeans,1.0,57.16133117675781
NIR_diff,16092801,KernelPCA_cosine,PCA,SpectralClustering,1.0,114.46523666381836
NIR_diff,16092801,KernelPCA_cosine,PCA,Birch,0.64,24.03426170349121
NIR_diff,16092801,KernelPCA_cosine,PCA,AgglomerativeClustering,1.0,8.765935897827148
NIR_diff,16092801,KernelPCA_cosine,TruncatedSVD,MiniBatchKMeans,1.0,324.13268089294434
NIR_diff,16092801,KernelPCA_cosine,TruncatedSVD,KMeans,1.0,67.22831726074219
NIR_diff,16092801,KernelPCA_cosine,TruncatedSVD,SpectralClustering,1.0,79.65540885925293
NIR_diff,16092801,KernelPCA_cosine,TruncatedSVD,Birch,0.64,28.885602951049805
NIR_diff,16092801,KernelPCA_cosine,TruncatedSVD,AgglomerativeClustering,1.0,10.609865188598633
NIR_diff,16092801,FactorAnalysis,KernelPCA_sigmoid,MiniBatchKMeans,0.86,659.3308448791504
NIR_diff,16092801,FactorAnalysis,KernelPCA_sigmoid,KMeans,0.72,613.985538482666
NIR_diff,16092801,FactorAnalysis,KernelPCA_sigmoid,SpectralClustering,0.72,620.2027797698975
NIR_diff,16092801,FactorAnalysis,KernelPCA_sigmoid,Birch,0.78,562.0200634002686
NIR_diff,16092801,FactorAnalysis,KernelPCA_sigmoid,AgglomerativeClustering,0.94,546.471357345581
NIR_diff,16092801,FactorAnalysis,KernelPCA_cosine,MiniBatchKMeans,0.64,369.3180084228516
NIR_diff,16092801,FactorAnalysis,KernelPCA_cosine,KMeans,0.72,269.32334899902344
NIR_diff,16092801,FactorAnalysis,KernelPCA_cosine,SpectralClustering,0.72,300.57716369628906
NIR_diff,16092801,FactorAnalysis,KernelPCA_cosine,Birch,0.72,216.6032791137696
NIR_diff,16092801,FactorAnalysis,KernelPCA_cosine,AgglomerativeClustering,0.94,202.49199867248527
NIR_diff,16092801,FactorAnalysis,FactorAnalysis,MiniBatchKMeans,1.0,638.9141082763672
NIR_diff,16092801,FactorAnalysis,FactorAnalysis,KMeans,0.56,594.0024852752686
NIR_diff,16092801,FactorAnalysis,FactorAnalysis,SpectralClustering,0.6599999999999999,1426.77903175354
NIR_diff,16092801,FactorAnalysis,FactorAnalysis,Birch,0.94,514.4810676574707
NIR_diff,16092801,FactorAnalysis,FactorAnalysis,AgglomerativeClustering,0.94,495.59926986694336
NIR_diff,16092801,FactorAnalysis,FastICA,MiniBatchKMeans,0.64,745.9676265716553
NIR_diff,16092801,FactorAnalysis,FastICA,KMeans,0.9,667.8671836853027
NIR_diff,16092801,FactorAnalysis,FastICA,SpectralClustering,0.72,641.3605213165283
NIR_diff,16092801,FactorAnalysis,FastICA,Birch,1.0,613.0077838897705
NIR_diff,16092801,FactorAnalysis,FastICA,AgglomerativeClustering,1.0,592.252254486084
NIR_diff,16092801,FactorAnalysis,IncrementalPCA,MiniBatchKMeans,0.62,575.1471519470215
NIR_diff,16092801,FactorAnalysis,IncrementalPCA,KMeans,0.94,403.120756149292
NIR_diff,16092801,FactorAnalysis,IncrementalPCA,SpectralClustering,0.6599999999999999,377.4549961090088
NIR_diff,16092801,FactorAnalysis,IncrementalPCA,Birch,0.94,320.7845687866211
NIR_diff,16092801,FactorAnalysis,IncrementalPCA,AgglomerativeClustering,0.94,304.7769069671631
NIR_diff,16092801,FactorAnalysis,PCA,MiniBatchKMeans,0.52,496.5598583221436
NIR_diff,16092801,FactorAnalysis,PCA,KMeans,0.9,435.02116203308105
NIR_diff,16092801,FactorAnalysis,PCA,SpectralClustering,0.6599999999999999,463.8831615447998
NIR_diff,16092801,FactorAnalysis,PCA,Birch,0.94,367.8150177001953
NIR_diff,16092801,FactorAnalysis,PCA,AgglomerativeClustering,0.94,351.44734382629395
NIR_diff,16092801,FactorAnalysis,TruncatedSVD,MiniBatchKMeans,0.62,421.31662368774414
NIR_diff,16092801,FactorAnalysis,TruncatedSVD,KMeans,0.5,370.3837394714356
NIR_diff,16092801,FactorAnalysis,TruncatedSVD,SpectralClustering,0.6599999999999999,390.6314373016357
NIR_diff,16092801,FactorAnalysis,TruncatedSVD,Birch,1.0,319.58460807800293
NIR_diff,16092801,FactorAnalysis,TruncatedSVD,AgglomerativeClustering,1.0,302.1364212036133
NIR_diff,16092801,FastICA,KernelPCA_sigmoid,MiniBatchKMeans,0.76,260.312557220459
NIR_diff,16092801,FastICA,KernelPCA_sigmoid,KMeans,0.82,150.54631233215332
NIR_diff,16092801,FastICA,KernelPCA_sigmoid,SpectralClustering,0.6599999999999999,150.2387523651123
NIR_diff,16092801,FastICA,KernelPCA_sigmoid,Birch,0.64,93.64748001098631
NIR_diff,16092801,FastICA,KernelPCA_sigmoid,AgglomerativeClustering,0.76,73.41480255126953
NIR_diff,16092801,FastICA,KernelPCA_cosine,MiniBatchKMeans,0.52,501.8191337585449
NIR_diff,16092801,FastICA,KernelPCA_cosine,KMeans,0.52,335.17956733703613
NIR_diff,16092801,FastICA,KernelPCA_cosine,SpectralClustering,0.64,322.7541446685791
NIR_diff,16092801,FastICA,KernelPCA_cosine,Birch,0.64,273.84233474731445
NIR_diff,16092801,FastICA,KernelPCA_cosine,AgglomerativeClustering,0.52,259.5477104187012
NIR_diff,16092801,FastICA,FactorAnalysis,MiniBatchKMeans,0.6,475.0082492828369
NIR_diff,16092801,FastICA,FactorAnalysis,KMeans,0.86,321.55799865722656
NIR_diff,16092801,FastICA,FactorAnalysis,SpectralClustering,1.0,273.1504440307617
NIR_diff,16092801,FastICA,FactorAnalysis,Birch,0.6,232.6207160949707
NIR_diff,16092801,FastICA,FactorAnalysis,AgglomerativeClustering,0.82,227.3581027984619
NIR_diff,16092801,FastICA,FastICA,MiniBatchKMeans,0.68,594.8960781097412
NIR_diff,16092801,FastICA,FastICA,KMeans,0.6,427.912712097168
NIR_diff,16092801,FastICA,FastICA,SpectralClustering,0.5800000000000001,378.981351852417
NIR_diff,16092801,FastICA,FastICA,Birch,0.64,354.8548221588135
NIR_diff,16092801,FastICA,FastICA,AgglomerativeClustering,0.72,347.8865623474121
NIR_diff,16092801,FastICA,IncrementalPCA,MiniBatchKMeans,0.52,391.2038803100586
NIR_diff,16092801,FastICA,IncrementalPCA,KMeans,0.52,359.7991466522217
NIR_diff,16092801,FastICA,IncrementalPCA,SpectralClustering,0.78,295.3925132751465
NIR_diff,16092801,FastICA,IncrementalPCA,Birch,0.64,280.17115592956543
NIR_diff,16092801,FastICA,IncrementalPCA,AgglomerativeClustering,0.52,267.03381538391113
NIR_diff,16092801,FastICA,PCA,MiniBatchKMeans,0.76,472.5418090820313
NIR_diff,16092801,FastICA,PCA,KMeans,0.76,410.91275215148926
NIR_diff,16092801,FastICA,PCA,SpectralClustering,0.78,426.6104698181152
NIR_diff,16092801,FastICA,PCA,Birch,0.64,335.6435298919678
NIR_diff,16092801,FastICA,PCA,AgglomerativeClustering,0.88,318.56465339660645
NIR_diff,16092801,FastICA,TruncatedSVD,MiniBatchKMeans,0.96,312.8032684326172
NIR_diff,16092801,FastICA,TruncatedSVD,KMeans,0.54,167.42753982543945
NIR_diff,16092801,FastICA,TruncatedSVD,SpectralClustering,0.88,121.15693092346191
NIR_diff,16092801,FastICA,TruncatedSVD,Birch,0.64,71.12836837768555
NIR_diff,16092801,FastICA,TruncatedSVD,AgglomerativeClustering,1.0,53.197383880615234
NIR_diff,16092801,IncrementalPCA,KernelPCA_sigmoid,MiniBatchKMeans,0.94,173.36344718933103
NIR_diff,16092801,IncrementalPCA,KernelPCA_sigmoid,KMeans,1.0,102.76556015014648
NIR_diff,16092801,IncrementalPCA,KernelPCA_sigmoid,SpectralClustering,1.0,115.14973640441896
NIR_diff,16092801,IncrementalPCA,KernelPCA_sigmoid,Birch,1.0,58.132171630859375
NIR_diff,16092801,IncrementalPCA,KernelPCA_sigmoid,AgglomerativeClustering,1.0,39.56103324890137
NIR_diff,16092801,IncrementalPCA,KernelPCA_cosine,MiniBatchKMeans,1.0,202.90827751159668
NIR_diff,16092801,IncrementalPCA,KernelPCA_cosine,KMeans,1.0,67.04187393188477
NIR_diff,16092801,IncrementalPCA,KernelPCA_cosine,SpectralClustering,1.0,103.23286056518556
NIR_diff,16092801,IncrementalPCA,KernelPCA_cosine,Birch,1.0,62.34121322631836
NIR_diff,16092801,IncrementalPCA,KernelPCA_cosine,AgglomerativeClustering,1.0,38.94162178039551
NIR_diff,16092801,IncrementalPCA,FactorAnalysis,MiniBatchKMeans,0.96,250.2918243408203
NIR_diff,16092801,IncrementalPCA,FactorAnalysis,KMeans,1.0,124.48620796203612
NIR_diff,16092801,IncrementalPCA,FactorAnalysis,SpectralClustering,0.6599999999999999,1941.739559173584
NIR_diff,16092801,IncrementalPCA,FactorAnalysis,Birch,1.0,118.85976791381836
NIR_diff,16092801,IncrementalPCA,FactorAnalysis,AgglomerativeClustering,1.0,101.33028030395508
NIR_diff,16092801,IncrementalPCA,FastICA,MiniBatchKMeans,1.0,256.9735050201416
NIR_diff,16092801,IncrementalPCA,FastICA,KMeans,1.0,135.0862979888916
NIR_diff,16092801,IncrementalPCA,FastICA,SpectralClustering,1.0,185.3735446929932
NIR_diff,16092801,IncrementalPCA,FastICA,Birch,1.0,108.36005210876463
NIR_diff,16092801,IncrementalPCA,FastICA,AgglomerativeClustering,1.0,104.63976860046388
NIR_diff,16092801,IncrementalPCA,IncrementalPCA,MiniBatchKMeans,1.0,172.6093292236328
NIR_diff,16092801,IncrementalPCA,IncrementalPCA,KMeans,1.0,73.50635528564453
NIR_diff,16092801,IncrementalPCA,IncrementalPCA,SpectralClustering,0.6,60.263633728027344
NIR_diff,16092801,IncrementalPCA,IncrementalPCA,Birch,1.0,31.413555145263672
NIR_diff,16092801,IncrementalPCA,IncrementalPCA,AgglomerativeClustering,1.0,25.38728713989257
NIR_diff,16092801,IncrementalPCA,PCA,MiniBatchKMeans,1.0,201.3874053955078
NIR_diff,16092801,IncrementalPCA,PCA,KMeans,1.0,124.46022033691406
NIR_diff,16092801,IncrementalPCA,PCA,SpectralClustering,0.6,120.92852592468262
NIR_diff,16092801,IncrementalPCA,PCA,Birch,1.0,53.70306968688965
NIR_diff,16092801,IncrementalPCA,PCA,AgglomerativeClustering,1.0,45.316219329833984
NIR_diff,16092801,IncrementalPCA,TruncatedSVD,MiniBatchKMeans,0.88,88.67239952087402
NIR_diff,16092801,IncrementalPCA,TruncatedSVD,KMeans,1.0,155.10106086730957
NIR_diff,16092801,IncrementalPCA,TruncatedSVD,SpectralClustering,0.6599999999999999,68.84431838989258
NIR_diff,16092801,IncrementalPCA,TruncatedSVD,Birch,1.0,72.3867416381836
NIR_diff,16092801,IncrementalPCA,TruncatedSVD,AgglomerativeClustering,1.0,55.76586723327637
NIR_diff,16092801,PCA,KernelPCA_sigmoid,MiniBatchKMeans,0.5800000000000001,168.84851455688477
NIR_diff,16092801,PCA,KernelPCA_sigmoid,KMeans,1.0,79.26511764526367
NIR_diff,16092801,PCA,KernelPCA_sigmoid,SpectralClustering,1.0,160.77566146850586
NIR_diff,16092801,PCA,KernelPCA_sigmoid,Birch,1.0,65.10186195373535
NIR_diff,16092801,PCA,KernelPCA_sigmoid,AgglomerativeClustering,1.0,50.75645446777344
NIR_diff,16092801,PCA,KernelPCA_cosine,MiniBatchKMeans,1.0,269.84310150146484
NIR_diff,16092801,PCA,KernelPCA_cosine,KMeans,1.0,141.7710781097412
NIR_diff,16092801,PCA,KernelPCA_cosine,SpectralClustering,1.0,104.3705940246582
NIR_diff,16092801,PCA,KernelPCA_cosine,Birch,1.0,68.36485862731934
NIR_diff,16092801,PCA,KernelPCA_cosine,AgglomerativeClustering,1.0,50.626277923583984
NIR_diff,16092801,PCA,FactorAnalysis,MiniBatchKMeans,1.0,374.0260601043701
NIR_diff,16092801,PCA,FactorAnalysis,KMeans,1.0,266.8120861053467
NIR_diff,16092801,PCA,FactorAnalysis,SpectralClustering,0.6599999999999999,896.4071273803711
NIR_diff,16092801,PCA,FactorAnalysis,Birch,1.0,190.57655334472656
NIR_diff,16092801,PCA,FactorAnalysis,AgglomerativeClustering,1.0,174.81303215026855
NIR_diff,16092801,PCA,FastICA,MiniBatchKMeans,1.0,207.74245262146
NIR_diff,16092801,PCA,FastICA,KMeans,1.0,116.98603630065918
NIR_diff,16092801,PCA,FastICA,SpectralClustering,1.0,160.53271293640137
NIR_diff,16092801,PCA,FastICA,Birch,1.0,59.27395820617676
NIR_diff,16092801,PCA,FastICA,AgglomerativeClustering,1.0,44.1584587097168
NIR_diff,16092801,PCA,IncrementalPCA,MiniBatchKMeans,1.0,156.82458877563477
NIR_diff,16092801,PCA,IncrementalPCA,KMeans,1.0,72.58415222167969
NIR_diff,16092801,PCA,IncrementalPCA,SpectralClustering,0.6599999999999999,130.0961971282959
NIR_diff,16092801,PCA,IncrementalPCA,Birch,1.0,50.71425437927246
NIR_diff,16092801,PCA,IncrementalPCA,AgglomerativeClustering,1.0,32.53579139709473
NIR_diff,16092801,PCA,PCA,MiniBatchKMeans,1.0,363.9137744903565
NIR_diff,16092801,PCA,PCA,KMeans,1.0,230.61156272888184
NIR_diff,16092801,PCA,PCA,SpectralClustering,0.6599999999999999,225.7676124572754
NIR_diff,16092801,PCA,PCA,Birch,1.0,171.2515354156494
NIR_diff,16092801,PCA,PCA,AgglomerativeClustering,1.0,153.52272987365723
NIR_diff,16092801,PCA,TruncatedSVD,MiniBatchKMeans,0.84,194.67639923095703
NIR_diff,16092801,PCA,TruncatedSVD,KMeans,1.0,187.2773170471192
NIR_diff,16092801,PCA,TruncatedSVD,SpectralClustering,0.6599999999999999,125.09632110595705
NIR_diff,16092801,PCA,TruncatedSVD,Birch,1.0,101.36151313781738
NIR_diff,16092801,PCA,TruncatedSVD,AgglomerativeClustering,1.0,85.03174781799316
