col,component_fun,setting,model,video,acc,time
NIR_diff,KernelPCA,sigmoid,Birch,16093801,0.8169014084507042,3.664592504501343
NIR_diff,KernelPCA,sigmoid,Birch,170101,0.5365853658536586,3.956132650375366
NIR_diff,KernelPCA,sigmoid,Birch,170103,0.6428571428571429,2.0569968223571777
NIR_diff,KernelPCA,sigmoid,Birch,170104,0.8095238095238095,2.755375623703003
NIR_diff,KernelPCA,sigmoid,Birch,170108,0.6666666666666667,1.459566354751587
NIR_diff,KernelPCA,sigmoid,Birch,170110,0.6190476190476191,2.711732864379883
NIR_diff,KernelPCA,sigmoid,KMeans,16090101,0.9705882352941176,95.00578355789185
NIR_diff,KernelPCA,sigmoid,KMeans,16090401,0.88,104.79497909545898
NIR_diff,KernelPCA,sigmoid,KMeans,16090601,1.0,106.31100153923036
NIR_diff,KernelPCA,sigmoid,KMeans,16091201,0.9166666666666666,103.61588144302368
NIR_diff,KernelPCA,sigmoid,KMeans,16091301,0.75,102.8036892414093
NIR_diff,KernelPCA,sigmoid,KMeans,16091401,0.5714285714285714,102.6935498714447
NIR_diff,KernelPCA,sigmoid,KMeans,16092001,0.984126984126984,106.9577498435974
NIR_diff,KernelPCA,sigmoid,KMeans,16092101,0.5476190476190477,104.2236065864563
NIR_diff,KernelPCA,sigmoid,KMeans,16092201,0.5,102.68274521827698
NIR_diff,KernelPCA,sigmoid,KMeans,16092301,1.0,55.73390245437622
NIR_diff,KernelPCA,sigmoid,KMeans,16092501,0.8918918918918919,102.45651626586914
NIR_diff,KernelPCA,sigmoid,KMeans,16092701,0.5555555555555556,107.29573035240172
NIR_diff,KernelPCA,sigmoid,KMeans,16092801,1.0,57.70375466346741
NIR_diff,KernelPCA,sigmoid,KMeans,16093001,0.9032258064516128,105.13011360168456
NIR_diff,KernelPCA,sigmoid,KMeans,16093201,0.7317073170731707,102.73892855644226
NIR_diff,KernelPCA,sigmoid,KMeans,16093301,0.945945945945946,108.59414410591124
NIR_diff,KernelPCA,sigmoid,KMeans,16093501,0.9090909090909092,108.95401048660278
NIR_diff,KernelPCA,sigmoid,KMeans,16093601,0.6799999999999999,105.10673546791077
NIR_diff,KernelPCA,sigmoid,KMeans,16093801,0.676056338028169,111.68227553367616
NIR_diff,KernelPCA,sigmoid,KMeans,170101,0.7560975609756098,155.65281462669373
NIR_diff,KernelPCA,sigmoid,KMeans,170103,0.7142857142857143,103.94016981124878
NIR_diff,KernelPCA,sigmoid,KMeans,170104,0.7619047619047619,106.63363528251648
NIR_diff,KernelPCA,sigmoid,KMeans,170108,1.0,103.7420904636383
NIR_diff,KernelPCA,sigmoid,KMeans,170110,0.9206349206349206,103.53561210632324
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16090101,0.9705882352941176,8.727583408355713
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16090401,0.88,9.730100631713867
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16090601,1.0,5.657353162765503
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16091201,0.9166666666666666,5.956055164337158
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16091301,0.75,82.74744153022766
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16091401,0.5714285714285714,9.15359663963318
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16092001,0.984126984126984,9.923295497894289
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16092101,0.5476190476190477,10.152933597564695
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16092201,0.5,6.529724359512329
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16092301,0.6610169491525424,5.959494113922119
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16092501,0.8918918918918919,13.496822357177734
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16092701,0.6111111111111112,8.597114324569702
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16092801,1.0,9.96401047706604
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16093001,0.9032258064516128,6.289638519287109
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16093201,0.8048780487804879,7.106137037277222
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16093301,1.0,8.810961961746216
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16093501,0.9090909090909092,13.16481637954712
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16093601,0.64,5.910539865493774
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,16093801,0.7323943661971831,6.008962392807007
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,170101,0.7560975609756098,288.4023721218109
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,170103,0.7142857142857143,7.62383222579956
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,170104,0.7777777777777778,6.144257307052612
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,170108,1.0,9.421554803848268
NIR_diff,KernelPCA,sigmoid,MiniBatchKMeans,170110,0.9206349206349208,6.356437683105469
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16090101,0.7352941176470589,13.488802433013916
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16090401,0.8266666666666667,15.190601348876951
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16090601,1.0,11.367001295089722
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16091201,0.9166666666666666,11.087538242340088
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16091301,0.75,12.151700258255005
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16091401,0.5510204081632653,13.49353003501892
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16092001,0.9682539682539684,14.039353847503662
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16092101,0.5476190476190477,12.177822589874268
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16092201,0.5,12.072956323623655
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16092301,1.0,49.05937433242798
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16092501,0.8918918918918919,13.394302368164062
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16092701,0.5555555555555556,12.21940779685974
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16092801,1.0,47.87876343727112
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16093001,0.9032258064516128,12.218870162963867
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16093201,0.8292682926829268,11.148762464523315
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16093301,0.945945945945946,13.52211308479309
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16093501,0.9090909090909092,11.774359226226808
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16093601,0.6799999999999999,11.847639322280884
NIR_diff,KernelPCA,sigmoid,SpectralClustering,16093801,0.704225352112676,14.38818335533142
NIR_diff,KernelPCA,sigmoid,SpectralClustering,170101,0.7560975609756098,85.17342162132263
NIR_diff,KernelPCA,sigmoid,SpectralClustering,170103,0.7142857142857143,11.157195568084717
NIR_diff,KernelPCA,sigmoid,SpectralClustering,170104,0.7619047619047619,14.02041506767273
NIR_diff,KernelPCA,sigmoid,SpectralClustering,170108,1.0,10.825363397598268
NIR_diff,KernelPCA,sigmoid,SpectralClustering,170110,0.873015873015873,12.991865158081056
NIR_diff,PCA,default,AgglomerativeClustering,16090101,0.9411764705882352,0.4149401187896728
NIR_diff,PCA,default,AgglomerativeClustering,16090401,1.0,0.565138578414917
NIR_diff,PCA,default,AgglomerativeClustering,16090601,1.0,0.5118589401245117
NIR_diff,PCA,default,AgglomerativeClustering,16091201,0.9444444444444444,0.4483637809753418
NIR_diff,PCA,default,AgglomerativeClustering,16091301,0.75,0.4588193893432617
NIR_diff,PCA,default,AgglomerativeClustering,16091401,0.6530612244897959,0.4677348136901855
NIR_diff,PCA,default,AgglomerativeClustering,16092001,0.9523809523809524,0.5149409770965576
NIR_diff,PCA,default,AgglomerativeClustering,16092101,0.5476190476190477,0.4658405780792236
NIR_diff,PCA,default,AgglomerativeClustering,16092201,0.5344827586206896,0.5706908702850342
NIR_diff,PCA,default,AgglomerativeClustering,16092301,0.6101694915254237,0.5107982158660889
NIR_diff,PCA,default,AgglomerativeClustering,16092501,0.9054054054054054,0.5875229835510254
NIR_diff,PCA,default,AgglomerativeClustering,16092701,0.6388888888888888,0.4283194541931152
NIR_diff,PCA,default,AgglomerativeClustering,16092801,1.0,0.4712016582489013
NIR_diff,PCA,default,AgglomerativeClustering,16093001,0.7903225806451613,0.5168459415435791
NIR_diff,PCA,default,AgglomerativeClustering,16093201,0.8780487804878049,0.4520173072814941
NIR_diff,PCA,default,AgglomerativeClustering,16093301,1.0,0.4259157180786133
NIR_diff,PCA,default,AgglomerativeClustering,16093501,0.9454545454545454,0.4987926483154297
NIR_diff,PCA,default,AgglomerativeClustering,16093601,0.56,0.3842489719390869
NIR_diff,PCA,default,AgglomerativeClustering,16093801,0.9154929577464788,0.6398622989654541
NIR_diff,PCA,default,AgglomerativeClustering,170101,0.7317073170731707,0.4982626438140869
NIR_diff,PCA,default,AgglomerativeClustering,170103,0.7142857142857143,0.4127280712127685
NIR_diff,PCA,default,AgglomerativeClustering,170104,0.6507936507936508,0.6684155464172363
NIR_diff,PCA,default,AgglomerativeClustering,170108,1.0,0.3838231563568115
NIR_diff,PCA,default,AgglomerativeClustering,170110,0.8253968253968254,0.5498082637786865
NIR_diff,PCA,default,Birch,16090101,0.9411764705882352,2.1906816959381104
NIR_diff,PCA,default,Birch,16090401,1.0,5.61937403678894
NIR_diff,PCA,default,Birch,16090601,1.0,2.55629825592041
NIR_diff,PCA,default,Birch,16091201,0.9444444444444444,2.1635470390319824
NIR_diff,PCA,default,Birch,16091301,0.75,2.559048652648926
NIR_diff,PCA,default,Birch,16091401,0.6530612244897959,2.6983790397644043
NIR_diff,PCA,default,Birch,16092001,0.9523809523809524,4.388527631759644
NIR_diff,PCA,default,Birch,16092101,0.5476190476190477,13.1268208026886
NIR_diff,PCA,default,Birch,16092201,0.5344827586206896,4.829800367355347
NIR_diff,PCA,default,Birch,16092301,0.6101694915254237,4.349575757980347
NIR_diff,PCA,default,Birch,16092501,0.9054054054054054,5.286037921905518
NIR_diff,PCA,default,Birch,16092701,0.6388888888888888,2.21741247177124
NIR_diff,PCA,default,Birch,16092801,1.0,2.715435743331909
NIR_diff,PCA,default,Birch,16093001,0.7903225806451613,4.688217401504517
NIR_diff,PCA,default,Birch,16093201,0.8780487804878049,2.456879138946533
NIR_diff,PCA,default,Birch,16093301,1.0,2.2650766372680664
NIR_diff,PCA,default,Birch,16093501,0.9454545454545454,3.971597671508789
NIR_diff,PCA,default,Birch,16093601,0.56,1.8183367252349851
NIR_diff,PCA,default,Birch,16093801,0.9154929577464788,6.238168954849243
NIR_diff,PCA,default,Birch,170101,0.7317073170731707,2.33432412147522
NIR_diff,PCA,default,Birch,170103,0.7142857142857143,2.223278760910034
NIR_diff,PCA,default,Birch,170104,0.6507936507936508,8.74079179763794
NIR_diff,PCA,default,Birch,170108,1.0,1.6867806911468506
NIR_diff,PCA,default,Birch,170110,0.8253968253968254,4.464402914047241
NIR_diff,PCA,default,KMeans,16090101,0.9705882352941176,96.9916307926178
NIR_diff,PCA,default,KMeans,16090401,1.0,17.81424593925476
NIR_diff,PCA,default,KMeans,16090601,0.9767441860465116,20.783398628234863
NIR_diff,PCA,default,KMeans,16091201,0.9166666666666666,107.01622343063354
NIR_diff,PCA,default,KMeans,16091301,0.75,105.02563190460204
NIR_diff,PCA,default,KMeans,16091401,0.673469387755102,107.06396627426147
NIR_diff,PCA,default,KMeans,16092001,0.9682539682539684,107.43542170524596
NIR_diff,PCA,default,KMeans,16092101,0.5714285714285714,107.2730724811554
NIR_diff,PCA,default,KMeans,16092201,0.5,110.28472208976746
NIR_diff,PCA,default,KMeans,16092301,0.711864406779661,106.162415266037
NIR_diff,PCA,default,KMeans,16092501,0.8108108108108109,108.0191731452942
NIR_diff,PCA,default,KMeans,16092701,0.5555555555555556,107.8943018913269
NIR_diff,PCA,default,KMeans,16092801,1.0,93.72886729240416
NIR_diff,PCA,default,KMeans,16093001,0.7903225806451613,106.68606972694396
NIR_diff,PCA,default,KMeans,16093201,0.8780487804878049,104.72080659866332
NIR_diff,PCA,default,KMeans,16093301,1.0,112.0878267288208
NIR_diff,PCA,default,KMeans,16093501,0.9090909090909092,105.78920555114746
NIR_diff,PCA,default,KMeans,16093601,0.6,106.36488366127014
NIR_diff,PCA,default,KMeans,16093801,0.943661971830986,106.37921738624571
NIR_diff,PCA,default,KMeans,170101,0.7560975609756098,106.41738533973694
NIR_diff,PCA,default,KMeans,170103,0.7142857142857143,106.65824580192566
NIR_diff,PCA,default,KMeans,170104,0.7142857142857143,109.78592348098756
NIR_diff,PCA,default,KMeans,170108,1.0,107.4077775478363
NIR_diff,PCA,default,KMeans,170110,0.873015873015873,105.77274870872498
NIR_diff,PCA,default,MiniBatchKMeans,16090101,0.9705882352941176,14.72124695777893
NIR_diff,PCA,default,MiniBatchKMeans,16090401,1.0,10.811653852462769
NIR_diff,PCA,default,MiniBatchKMeans,16090601,0.9767441860465116,47.05092716217041
NIR_diff,PCA,default,MiniBatchKMeans,16091201,0.9166666666666666,7.186072826385498
NIR_diff,PCA,default,MiniBatchKMeans,16091301,0.7272727272727273,75.46435070037842
NIR_diff,PCA,default,MiniBatchKMeans,16091401,0.6326530612244898,25.15240240097046
NIR_diff,PCA,default,MiniBatchKMeans,16092001,0.9365079365079364,94.64593386650084
NIR_diff,PCA,default,MiniBatchKMeans,16092101,0.5714285714285714,9.209841966629028
NIR_diff,PCA,default,MiniBatchKMeans,16092201,0.5,10.049975156784058
NIR_diff,PCA,default,MiniBatchKMeans,16092301,0.711864406779661,16.297207593917847
NIR_diff,PCA,default,MiniBatchKMeans,16092501,0.8648648648648649,67.2650933265686
NIR_diff,PCA,default,MiniBatchKMeans,16092701,0.5277777777777778,9.99009656906128
NIR_diff,PCA,default,MiniBatchKMeans,16092801,1.0,26.49339747428894
NIR_diff,PCA,default,MiniBatchKMeans,16093001,0.7903225806451613,8.343412637710571
NIR_diff,PCA,default,MiniBatchKMeans,16093201,0.8780487804878049,14.15059518814087
NIR_diff,PCA,default,MiniBatchKMeans,16093301,0.945945945945946,6.338458061218262
NIR_diff,PCA,default,MiniBatchKMeans,16093501,0.9090909090909092,8.786937713623047
NIR_diff,PCA,default,MiniBatchKMeans,16093601,0.6,6.410993814468384
NIR_diff,PCA,default,MiniBatchKMeans,16093801,0.943661971830986,8.189625024795532
NIR_diff,PCA,default,MiniBatchKMeans,170101,0.7560975609756098,7.749286890029907
NIR_diff,PCA,default,MiniBatchKMeans,170103,0.7142857142857143,5.77190089225769
NIR_diff,PCA,default,MiniBatchKMeans,170104,0.7142857142857143,24.655470371246334
NIR_diff,PCA,default,MiniBatchKMeans,170108,1.0,6.785600423812866
NIR_diff,PCA,default,MiniBatchKMeans,170110,0.873015873015873,63.99895262718201
NIR_diff,PCA,default,SpectralClustering,16090101,0.7058823529411765,375.9406530857086
NIR_diff,PCA,default,SpectralClustering,16090401,1.0,115.8727080821991
NIR_diff,PCA,default,SpectralClustering,16090601,0.5581395348837209,1602.6019792556765
NIR_diff,PCA,default,SpectralClustering,16091201,0.7777777777777778,247.0876154899597
NIR_diff,PCA,default,SpectralClustering,16091301,0.7272727272727273,542.9829187393188
NIR_diff,PCA,default,SpectralClustering,16091401,0.8775510204081632,618.8153796195984
NIR_diff,PCA,default,SpectralClustering,16092001,0.6825396825396826,723.7703368663788
NIR_diff,PCA,default,SpectralClustering,16092101,0.9047619047619048,609.2145149707794
NIR_diff,PCA,default,SpectralClustering,16092201,0.6724137931034483,1044.3836810588837
NIR_diff,PCA,default,SpectralClustering,16092301,0.8305084745762712,793.7778098583221
NIR_diff,PCA,default,SpectralClustering,16092501,0.8783783783783784,1975.515186786652
NIR_diff,PCA,default,SpectralClustering,16092701,0.8611111111111112,16.820788860321045
NIR_diff,PCA,default,SpectralClustering,16092801,1.0,699.9781997203827
NIR_diff,PCA,default,SpectralClustering,16093001,0.5967741935483871,862.259104013443
NIR_diff,PCA,default,SpectralClustering,16093201,0.6829268292682926,541.9621224403381
NIR_diff,PCA,default,SpectralClustering,16093301,0.6756756756756757,14.402728080749512
NIR_diff,PCA,default,SpectralClustering,16093501,0.6181818181818182,1559.9262924194336
NIR_diff,PCA,default,SpectralClustering,16093601,0.56,13.420738458633425
NIR_diff,PCA,default,SpectralClustering,16093801,0.8309859154929577,970.2557985782624
NIR_diff,PCA,default,SpectralClustering,170101,0.5365853658536586,15.21727204322815
NIR_diff,PCA,default,SpectralClustering,170103,0.8928571428571429,422.6322429180145
NIR_diff,PCA,default,SpectralClustering,170104,0.7142857142857143,1845.7931370735168
NIR_diff,PCA,default,SpectralClustering,170108,1.0,13.35975432395935
NIR_diff,PCA,default,SpectralClustering,170110,0.6031746031746033,776.4024884700775
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16090101,0.9411764705882352,0.4244141578674316
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16090401,1.0,0.5709474086761475
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16090601,1.0,0.6970477104187012
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16091201,0.9444444444444444,0.4132709503173828
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16091301,0.75,0.4448127746582031
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16091401,0.6530612244897959,0.4964213371276855
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16092001,0.9523809523809524,0.9290392398834229
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16092101,0.5476190476190477,0.4767029285430908
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16092201,0.5344827586206896,0.4941685199737549
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16092301,0.6101694915254237,0.5420379638671875
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16092501,0.9054054054054054,0.6449251174926758
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16092701,0.5277777777777778,0.5140783786773682
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16092801,1.0,0.4766597747802734
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16093001,0.7903225806451613,0.5048189163208008
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16093201,0.8780487804878049,0.4529650211334228
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16093301,0.7297297297297297,0.4170160293579101
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16093501,0.9454545454545454,0.4844999313354492
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16093601,0.56,0.4744834899902344
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,16093801,0.9154929577464788,1.0333819389343262
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,170101,0.7317073170731707,0.4543380737304687
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,170103,0.7142857142857143,0.5100364685058594
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,170104,0.6507936507936508,0.9040274620056152
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,170108,1.0,0.5465474128723145
NIR_diff,TruncatedSVD,default,AgglomerativeClustering,170110,0.8253968253968254,0.5482137203216553
NIR_diff,TruncatedSVD,default,Birch,16090101,0.9411764705882352,2.1591477394104004
NIR_diff,TruncatedSVD,default,Birch,16090401,1.0,5.179578542709351
NIR_diff,TruncatedSVD,default,Birch,16090601,1.0,5.496890544891357
NIR_diff,TruncatedSVD,default,Birch,16091201,0.9444444444444444,2.190919876098633
NIR_diff,TruncatedSVD,default,Birch,16091301,0.75,2.6621055603027344
NIR_diff,TruncatedSVD,default,Birch,16091401,0.6530612244897959,4.541907787322998
NIR_diff,TruncatedSVD,default,Birch,16092001,0.9523809523809524,14.904421091079712
NIR_diff,TruncatedSVD,default,Birch,16092101,0.5476190476190477,2.4508087635040283
NIR_diff,TruncatedSVD,default,Birch,16092201,0.5344827586206896,4.532263994216919
NIR_diff,TruncatedSVD,default,Birch,16092301,0.6101694915254237,4.185789108276367
NIR_diff,TruncatedSVD,default,Birch,16092501,0.9054054054054054,5.295994758605957
NIR_diff,TruncatedSVD,default,Birch,16092701,0.5277777777777778,2.3422720432281494
NIR_diff,TruncatedSVD,default,Birch,16092801,1.0,2.712787628173828
NIR_diff,TruncatedSVD,default,Birch,16093001,0.7903225806451613,4.345503807067871
NIR_diff,TruncatedSVD,default,Birch,16093201,0.8780487804878049,2.4003679752349854
NIR_diff,TruncatedSVD,default,Birch,16093301,1.0,2.928517341613769
NIR_diff,TruncatedSVD,default,Birch,16093501,0.9454545454545454,4.028830528259277
NIR_diff,TruncatedSVD,default,Birch,16093601,0.56,3.307849884033203
NIR_diff,TruncatedSVD,default,Birch,16093801,0.9154929577464788,20.40656042098999
NIR_diff,TruncatedSVD,default,Birch,170101,0.7317073170731707,2.33283805847168
NIR_diff,TruncatedSVD,default,Birch,170103,0.7142857142857143,1.976787567138672
NIR_diff,TruncatedSVD,default,Birch,170104,0.6507936507936508,18.731061458587646
NIR_diff,TruncatedSVD,default,Birch,170108,1.0,2.205702304840088
NIR_diff,TruncatedSVD,default,Birch,170110,0.8253968253968254,4.597753286361694
NIR_diff,TruncatedSVD,default,KMeans,16090101,0.9705882352941176,22.20395135879517
NIR_diff,TruncatedSVD,default,KMeans,16090401,1.0,20.70658850669861
NIR_diff,TruncatedSVD,default,KMeans,16090601,0.9767441860465116,105.91259717941284
NIR_diff,TruncatedSVD,default,KMeans,16091201,0.9166666666666666,91.21665573120116
NIR_diff,TruncatedSVD,default,KMeans,16091301,0.75,103.7918758392334
NIR_diff,TruncatedSVD,default,KMeans,16091401,0.6326530612244898,53.69761991500855
NIR_diff,TruncatedSVD,default,KMeans,16092001,0.9682539682539684,105.73427033424376
NIR_diff,TruncatedSVD,default,KMeans,16092101,0.5714285714285714,105.76902318000792
NIR_diff,TruncatedSVD,default,KMeans,16092201,0.5,44.939921617507935
NIR_diff,TruncatedSVD,default,KMeans,16092301,0.711864406779661,106.49048614501952
NIR_diff,TruncatedSVD,default,KMeans,16092501,0.8108108108108109,12.891057014465332
NIR_diff,TruncatedSVD,default,KMeans,16092701,0.5555555555555556,108.08424973487854
NIR_diff,TruncatedSVD,default,KMeans,16092801,1.0,109.58415412902832
NIR_diff,TruncatedSVD,default,KMeans,16093001,0.7903225806451613,109.18387508392334
NIR_diff,TruncatedSVD,default,KMeans,16093201,0.8780487804878049,107.03584504127502
NIR_diff,TruncatedSVD,default,KMeans,16093301,1.0,107.05139446258544
NIR_diff,TruncatedSVD,default,KMeans,16093501,0.9090909090909092,38.0592679977417
NIR_diff,TruncatedSVD,default,KMeans,16093601,0.6,94.32223510742188
NIR_diff,TruncatedSVD,default,KMeans,16093801,0.943661971830986,107.45199155807497
NIR_diff,TruncatedSVD,default,KMeans,170101,0.7560975609756098,30.47195243835449
NIR_diff,TruncatedSVD,default,KMeans,170103,0.7142857142857143,17.426311492919922
NIR_diff,TruncatedSVD,default,KMeans,170104,0.7142857142857143,108.0657877922058
NIR_diff,TruncatedSVD,default,KMeans,170108,1.0,107.430073261261
NIR_diff,TruncatedSVD,default,KMeans,170110,0.873015873015873,84.11106467247009
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16090101,0.9705882352941176,15.21900224685669
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16090401,1.0,13.837987661361694
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16090601,0.9534883720930232,27.678163051605225
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16091201,0.9166666666666666,8.668275833129883
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16091301,0.7272727272727273,7.437629699707031
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16091401,0.653061224489796,51.76499891281128
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16092001,0.8253968253968254,47.27403473854065
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16092101,0.5476190476190477,11.15308690071106
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16092201,0.5172413793103448,8.408950090408325
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16092301,0.711864406779661,6.541364669799805
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16092501,0.8513513513513513,9.313109397888184
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16092701,0.5555555555555556,7.734108209609985
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16092801,1.0,7.532896041870117
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16093001,0.7903225806451613,10.881749153137209
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16093201,0.8780487804878049,22.775858163833615
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16093301,0.972972972972973,13.30306339263916
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16093501,0.9090909090909092,5.995783805847168
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16093601,0.6,5.896121978759766
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,16093801,0.943661971830986,25.04904699325561
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,170101,0.7560975609756098,35.71263122558594
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,170103,0.7142857142857143,23.58466339111328
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,170104,0.7142857142857143,45.12447500228882
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,170108,1.0,5.7290520668029785
NIR_diff,TruncatedSVD,default,MiniBatchKMeans,170110,0.8412698412698413,83.90745520591736
NIR_diff,TruncatedSVD,default,SpectralClustering,16090101,0.7058823529411765,63.13446092605591
NIR_diff,TruncatedSVD,default,SpectralClustering,16090401,1.0,414.2627065181732
NIR_diff,TruncatedSVD,default,SpectralClustering,16090601,0.5581395348837209,1521.4485239982605
NIR_diff,TruncatedSVD,default,SpectralClustering,16091201,0.7777777777777778,44.525238037109375
NIR_diff,TruncatedSVD,default,SpectralClustering,16091301,0.7272727272727273,594.3543148040771
NIR_diff,TruncatedSVD,default,SpectralClustering,16091401,0.8775510204081632,663.667474269867
NIR_diff,TruncatedSVD,default,SpectralClustering,16092001,0.6825396825396826,873.4850103855133
NIR_diff,TruncatedSVD,default,SpectralClustering,16092101,0.9047619047619048,548.9204971790314
NIR_diff,TruncatedSVD,default,SpectralClustering,16092201,0.6724137931034483,884.4680054187775
NIR_diff,TruncatedSVD,default,SpectralClustering,16092301,0.8305084745762712,860.766284942627
NIR_diff,TruncatedSVD,default,SpectralClustering,16092501,0.7837837837837838,1132.6351194381714
NIR_diff,TruncatedSVD,default,SpectralClustering,16092701,0.8611111111111112,18.72854256629944
NIR_diff,TruncatedSVD,default,SpectralClustering,16092801,1.0,134.8944320678711
NIR_diff,TruncatedSVD,default,SpectralClustering,16093001,0.5967741935483871,1151.6672048568726
NIR_diff,TruncatedSVD,default,SpectralClustering,16093201,0.6829268292682927,595.5981905460358
NIR_diff,TruncatedSVD,default,SpectralClustering,16093301,0.6756756756756757,14.871142387390137
NIR_diff,TruncatedSVD,default,SpectralClustering,16093501,0.6181818181818182,1438.1659364700315
NIR_diff,TruncatedSVD,default,SpectralClustering,16093601,0.56,26.64640617370605
NIR_diff,TruncatedSVD,default,SpectralClustering,16093801,0.8309859154929577,1907.2559638023376
NIR_diff,TruncatedSVD,default,SpectralClustering,170101,0.5365853658536586,41.1843376159668
NIR_diff,TruncatedSVD,default,SpectralClustering,170103,0.7857142857142857,59.2163200378418
NIR_diff,TruncatedSVD,default,SpectralClustering,170104,0.7142857142857143,1742.4125113487244
NIR_diff,TruncatedSVD,default,SpectralClustering,170108,1.0,11.821600437164308
