img,model,N_data,acc,time
16091301,AgglomerativeClustering,7.0,0.6590909090909091,0.328
16091301,AgglomerativeClustering,5.0,0.6590909090909091,0.35
16091301,AgglomerativeClustering,4.0,0.7045454545454546,0.329
16091301,AgglomerativeClustering,2.0,0.6363636363636364,0.358
16091401,MiniBatchKMeans,1400.0,0.7446808510638299,136.101
16091401,MiniBatchKMeans,700.0,0.7446808510638298,137.063
16091401,MiniBatchKMeans,350.0,0.7446808510638298,197.682
16091401,MiniBatchKMeans,280.0,0.7446808510638299,144.078
16091401,MiniBatchKMeans,200.0,0.7446808510638299,145.236
16091401,MiniBatchKMeans,175.0,0.7446808510638298,19.999
16091401,MiniBatchKMeans,140.0,0.7446808510638298,8.702
16091401,MiniBatchKMeans,100.0,0.7446808510638299,6.91
16091401,MiniBatchKMeans,70.0,0.7446808510638298,7.28
16091401,MiniBatchKMeans,56.0,0.7446808510638298,10.685
16091401,MiniBatchKMeans,50.0,0.7446808510638298,7.585
16091401,MiniBatchKMeans,40.0,0.7446808510638299,6.144
16091401,MiniBatchKMeans,35.0,0.7446808510638299,8.454
16091401,MiniBatchKMeans,28.0,0.7446808510638299,5.857
16091401,MiniBatchKMeans,25.0,0.7446808510638298,6.062
16091401,MiniBatchKMeans,20.0,0.7446808510638299,8.15
16091401,MiniBatchKMeans,14.0,0.7446808510638298,8.617
16091401,MiniBatchKMeans,10.0,0.7446808510638298,8.982
16091401,MiniBatchKMeans,8.0,0.7446808510638298,8.271
16091401,MiniBatchKMeans,7.0,0.7446808510638298,8.499
16091401,MiniBatchKMeans,5.0,0.7446808510638298,6.662
16091401,MiniBatchKMeans,4.0,0.7446808510638299,5.518
16091401,MiniBatchKMeans,2.0,0.6808510638297872,7.071
16091401,KMeans,1400.0,0.7446808510638299,130.081
16091401,KMeans,700.0,0.7446808510638298,136.718
16091401,KMeans,350.0,0.7446808510638298,50.371
16091401,KMeans,280.0,0.7446808510638299,48.887
16091401,KMeans,200.0,0.7446808510638299,46.926
16091401,KMeans,175.0,0.7446808510638298,64.631
16091401,KMeans,140.0,0.7446808510638298,45.765
16091401,KMeans,100.0,0.7446808510638299,10.295
16091401,KMeans,70.0,0.7446808510638298,10.36
16091401,KMeans,56.0,0.7446808510638299,10.176
16091401,KMeans,50.0,0.7446808510638298,10.02
16091401,KMeans,40.0,0.7446808510638298,10.508
16091401,KMeans,35.0,0.7446808510638299,10.54
16091401,KMeans,28.0,0.7446808510638298,9.668
16091401,KMeans,25.0,0.7446808510638299,9.835
16091401,KMeans,20.0,0.7446808510638298,10.177
16091401,KMeans,14.0,0.7446808510638299,10.929
16091401,KMeans,10.0,0.7446808510638299,9.76
16091401,KMeans,8.0,0.7446808510638299,10.21
16091401,KMeans,7.0,0.7446808510638299,9.317
16091401,KMeans,5.0,0.7446808510638298,10.056
16091401,KMeans,4.0,0.7446808510638298,9.944
16091401,KMeans,2.0,0.7021276595744681,10.22
16091401,SpectralClustering,1400.0,0.7446808510638298,13.172
16091401,SpectralClustering,700.0,0.7872340425531915,14.369
16091401,SpectralClustering,350.0,0.7872340425531915,12.663
16091401,SpectralClustering,280.0,0.7872340425531915,12.098
16091401,SpectralClustering,200.0,0.7872340425531915,12.682
16091401,SpectralClustering,175.0,0.7872340425531915,13.02
16091401,SpectralClustering,140.0,0.7872340425531915,12.292
16091401,SpectralClustering,100.0,0.7446808510638298,11.773
16091401,SpectralClustering,70.0,0.7446808510638298,11.972
16091401,SpectralClustering,56.0,0.7446808510638298,13.325
16091401,SpectralClustering,50.0,0.7446808510638298,12.077
16091401,SpectralClustering,40.0,0.7446808510638299,12.342
16091401,SpectralClustering,35.0,0.7446808510638299,12.205
16091401,SpectralClustering,28.0,0.7446808510638298,12.534
16091401,SpectralClustering,25.0,0.7446808510638299,12.004
16091401,SpectralClustering,20.0,0.7446808510638298,13.425
16091401,SpectralClustering,14.0,0.7446808510638299,12.402
16091401,SpectralClustering,10.0,0.7446808510638298,12.257
16091401,SpectralClustering,8.0,0.7446808510638299,12.342
16091401,SpectralClustering,7.0,0.7446808510638298,12.046
16091401,SpectralClustering,5.0,0.7446808510638298,12.216
16091401,SpectralClustering,4.0,0.7446808510638298,12.376
16091401,SpectralClustering,2.0,0.7021276595744681,13.417
16091401,Birch,1400.0,0.8085106382978723,27.804
16091401,Birch,700.0,0.8085106382978723,26.788
16091401,Birch,350.0,0.8085106382978723,39.892
16091401,Birch,280.0,0.8085106382978723,22.563
16091401,Birch,200.0,0.8085106382978723,32.861
16091401,Birch,175.0,0.8085106382978723,24.943
16091401,Birch,140.0,0.8085106382978723,26.455
16091401,Birch,100.0,0.8085106382978723,3.039
16091401,Birch,70.0,0.8085106382978723,2.898
16091401,Birch,56.0,0.8085106382978723,3.131
16091401,Birch,50.0,0.8085106382978723,2.908
16091401,Birch,40.0,0.8085106382978723,2.81
16091401,Birch,35.0,0.8085106382978723,2.803
16091401,Birch,28.0,0.8085106382978723,2.79
16091401,Birch,25.0,0.8085106382978723,2.807
16091401,Birch,20.0,0.8085106382978723,2.79
16091401,Birch,14.0,0.8085106382978723,2.75
16091401,Birch,10.0,0.8085106382978723,2.689
16091401,Birch,8.0,0.8085106382978723,2.75
16091401,Birch,7.0,0.8085106382978723,2.735
16091401,Birch,5.0,0.7446808510638298,2.715
16091401,Birch,4.0,0.8085106382978723,2.682
16091401,Birch,2.0,0.7872340425531915,2.575
16091401,AgglomerativeClustering,1400.0,0.8085106382978723,1.737
16091401,AgglomerativeClustering,700.0,0.8085106382978723,0.952
16091401,AgglomerativeClustering,350.0,0.8085106382978723,0.657
16091401,AgglomerativeClustering,280.0,0.8085106382978723,0.597
16091401,AgglomerativeClustering,200.0,0.8085106382978723,0.528
16091401,AgglomerativeClustering,175.0,0.8085106382978723,0.535
16091401,AgglomerativeClustering,140.0,0.8085106382978723,0.477
16091401,AgglomerativeClustering,100.0,0.8085106382978723,0.441
16091401,AgglomerativeClustering,70.0,0.8085106382978723,0.408
16091401,AgglomerativeClustering,56.0,0.8085106382978723,0.447
16091401,AgglomerativeClustering,50.0,0.8085106382978723,0.385
16091401,AgglomerativeClustering,40.0,0.8085106382978723,0.379
16091401,AgglomerativeClustering,35.0,0.8085106382978723,0.372
16091401,AgglomerativeClustering,28.0,0.8085106382978723,0.401
16091401,AgglomerativeClustering,25.0,0.8085106382978723,0.363
16091401,AgglomerativeClustering,20.0,0.8085106382978723,0.355
16091401,AgglomerativeClustering,14.0,0.8085106382978723,0.35
16091401,AgglomerativeClustering,10.0,0.8085106382978723,0.378
16091401,AgglomerativeClustering,8.0,0.8085106382978723,0.343
16091401,AgglomerativeClustering,7.0,0.8085106382978723,0.341
16091401,AgglomerativeClustering,5.0,0.7446808510638298,0.337
16091401,AgglomerativeClustering,4.0,0.8085106382978723,0.358
16091401,AgglomerativeClustering,2.0,0.7872340425531915,0.331
16092001,MiniBatchKMeans,1400.0,0.8888888888888888,137.064
16092001,MiniBatchKMeans,700.0,0.873015873015873,116.944
16092001,MiniBatchKMeans,350.0,0.8888888888888888,128.775
16092001,MiniBatchKMeans,280.0,0.873015873015873,141.693
16092001,MiniBatchKMeans,200.0,0.8888888888888888,148.751
16092001,MiniBatchKMeans,175.0,0.8888888888888888,144.942
16092001,MiniBatchKMeans,140.0,0.8888888888888888,6.32
16092001,MiniBatchKMeans,100.0,0.8888888888888888,9.984
16092001,MiniBatchKMeans,70.0,0.873015873015873,5.917
16092001,MiniBatchKMeans,56.0,0.873015873015873,7.275
16092001,MiniBatchKMeans,50.0,0.873015873015873,7.694
16092001,MiniBatchKMeans,40.0,0.873015873015873,7.174
16092001,MiniBatchKMeans,35.0,0.873015873015873,9.003
16092001,MiniBatchKMeans,28.0,0.8888888888888888,5.725
16092001,MiniBatchKMeans,25.0,0.8888888888888888,7.319
16092001,MiniBatchKMeans,20.0,0.873015873015873,6.126
16092001,MiniBatchKMeans,14.0,0.873015873015873,7.729
16092001,MiniBatchKMeans,10.0,0.873015873015873,5.58
16092001,MiniBatchKMeans,8.0,0.8888888888888888,5.579
16092001,MiniBatchKMeans,7.0,0.873015873015873,10.808
16092001,MiniBatchKMeans,5.0,0.8571428571428571,6.009
16092001,MiniBatchKMeans,4.0,0.8888888888888888,6.694
16092001,MiniBatchKMeans,2.0,0.9206349206349206,7.822
16092001,KMeans,1400.0,0.8888888888888888,122.864
16092001,KMeans,700.0,0.8888888888888888,93.759
16092001,KMeans,350.0,0.8888888888888888,95.579
16092001,KMeans,280.0,0.8888888888888888,93.218
16092001,KMeans,200.0,0.8888888888888888,90.567
16092001,KMeans,175.0,0.8888888888888888,91.09
16092001,KMeans,140.0,0.8888888888888888,98.796
16092001,KMeans,100.0,0.8888888888888888,10.2
16092001,KMeans,70.0,0.8888888888888888,9.981
16092001,KMeans,56.0,0.8888888888888888,10.277
16092001,KMeans,50.0,0.8888888888888888,10.036
16092001,KMeans,40.0,0.8888888888888888,9.709
16092001,KMeans,35.0,0.8888888888888888,11.718
16092001,KMeans,28.0,0.8888888888888888,9.698
16092001,KMeans,25.0,0.8888888888888888,10.185
16092001,KMeans,20.0,0.8888888888888888,9.511
16092001,KMeans,14.0,0.873015873015873,9.294
16092001,KMeans,10.0,0.873015873015873,9.739
16092001,KMeans,8.0,0.8888888888888888,9.073
16092001,KMeans,7.0,0.873015873015873,9.905
16092001,KMeans,5.0,0.873015873015873,10.596
16092001,KMeans,4.0,0.8888888888888888,10.185
16092001,KMeans,2.0,0.9206349206349207,9.899
16092001,SpectralClustering,1400.0,0.7619047619047619,13.436
16092001,SpectralClustering,700.0,0.8253968253968254,14.843
16092001,SpectralClustering,350.0,0.8253968253968254,14.517
16092001,SpectralClustering,280.0,0.8253968253968254,14.022
16092001,SpectralClustering,200.0,0.8253968253968254,12.674
16092001,SpectralClustering,175.0,0.8253968253968254,12.649
16092001,SpectralClustering,140.0,0.7936507936507936,12.45
16092001,SpectralClustering,100.0,0.7936507936507936,12.446
16092001,SpectralClustering,70.0,0.8253968253968254,12.069
16092001,SpectralClustering,56.0,0.8253968253968254,13.394
16092001,SpectralClustering,50.0,0.8253968253968254,12.645
16092001,SpectralClustering,40.0,0.8253968253968254,12.94
16092001,SpectralClustering,35.0,0.8253968253968254,11.891
16092001,SpectralClustering,28.0,0.8571428571428571,12.387
16092001,SpectralClustering,25.0,0.873015873015873,12.973
16092001,SpectralClustering,20.0,0.873015873015873,17.153
16092001,SpectralClustering,14.0,0.873015873015873,12.513
16092001,SpectralClustering,10.0,0.873015873015873,12.421
16092001,SpectralClustering,8.0,0.873015873015873,12.601
16092001,SpectralClustering,7.0,0.873015873015873,12.272
16092001,SpectralClustering,5.0,0.873015873015873,11.78
16092001,SpectralClustering,4.0,0.8888888888888888,12.505
16092001,SpectralClustering,2.0,0.9206349206349206,12.049
16092001,Birch,1400.0,0.8888888888888888,17.444
16092001,Birch,700.0,0.8888888888888888,13.93
16092001,Birch,350.0,0.8888888888888888,10.634
16092001,Birch,280.0,0.8888888888888888,10.252
16092001,Birch,200.0,0.8888888888888888,9.67
16092001,Birch,175.0,0.8888888888888888,9.611
16092001,Birch,140.0,0.8888888888888888,9.483
16092001,Birch,100.0,0.8888888888888888,8.861
16092001,Birch,70.0,0.8888888888888888,8.399
16092001,Birch,56.0,0.8888888888888888,8.323
16092001,Birch,50.0,0.8888888888888888,8.23
16092001,Birch,40.0,0.8888888888888888,8.174
16092001,Birch,35.0,0.8888888888888888,8.329
16092001,Birch,28.0,0.8888888888888888,7.884
16092001,Birch,25.0,0.8888888888888888,7.88
16092001,Birch,20.0,0.8888888888888888,6.848
16092001,Birch,14.0,0.8888888888888888,4.565
16092001,Birch,10.0,0.9206349206349207,4.519
16092001,Birch,8.0,0.8888888888888888,5.375
16092001,Birch,7.0,0.873015873015873,4.503
16092001,Birch,5.0,0.8888888888888888,4.32
16092001,Birch,4.0,0.9047619047619048,4.407
16092001,Birch,2.0,0.9206349206349206,3.031
16092001,AgglomerativeClustering,1400.0,0.8888888888888888,2.573
16092001,AgglomerativeClustering,700.0,0.8888888888888888,1.358
16092001,AgglomerativeClustering,350.0,0.8888888888888888,0.882
16092001,AgglomerativeClustering,280.0,0.8888888888888888,0.841
16092001,AgglomerativeClustering,200.0,0.8888888888888888,0.691
16092001,AgglomerativeClustering,175.0,0.8888888888888888,0.658
16092001,AgglomerativeClustering,140.0,0.8888888888888888,0.642
16092001,AgglomerativeClustering,100.0,0.8888888888888888,0.545
16092001,AgglomerativeClustering,70.0,0.8888888888888888,0.495
16092001,AgglomerativeClustering,56.0,0.8888888888888888,0.474
16092001,AgglomerativeClustering,50.0,0.8888888888888888,0.476
16092001,AgglomerativeClustering,40.0,0.8888888888888888,0.449
16092001,AgglomerativeClustering,35.0,0.8888888888888888,0.439
16092001,AgglomerativeClustering,28.0,0.8888888888888888,0.427
16092001,AgglomerativeClustering,25.0,0.8888888888888888,0.423
16092001,AgglomerativeClustering,20.0,0.8888888888888888,0.416
16092001,AgglomerativeClustering,14.0,0.8888888888888888,0.406
16092001,AgglomerativeClustering,10.0,0.9206349206349207,0.399
16092001,AgglomerativeClustering,8.0,0.8888888888888888,0.398
16092001,AgglomerativeClustering,7.0,0.873015873015873,0.396
16092001,AgglomerativeClustering,5.0,0.8888888888888888,0.388
16092001,AgglomerativeClustering,4.0,0.9047619047619048,0.39
16092001,AgglomerativeClustering,2.0,0.9206349206349206,0.412
16092101,MiniBatchKMeans,1400.0,0.6666666666666666,136.27
16092101,MiniBatchKMeans,700.0,0.7142857142857143,148.933
16092101,MiniBatchKMeans,350.0,0.7142857142857143,134.2
16092101,MiniBatchKMeans,280.0,0.7142857142857143,148.52
16092101,MiniBatchKMeans,200.0,0.6428571428571428,11.691
16092101,MiniBatchKMeans,175.0,0.6666666666666666,9.765
16092101,MiniBatchKMeans,140.0,0.6666666666666666,6.407
16092101,MiniBatchKMeans,100.0,0.7142857142857143,5.832
16092101,MiniBatchKMeans,70.0,0.6666666666666666,8.596
16092101,MiniBatchKMeans,56.0,0.7142857142857143,10.782
16092101,MiniBatchKMeans,50.0,0.7142857142857143,6.799
16092101,MiniBatchKMeans,40.0,0.7142857142857143,10.011
16092101,MiniBatchKMeans,35.0,0.7142857142857143,8.643
16092101,MiniBatchKMeans,28.0,0.6666666666666667,10.605
16092101,MiniBatchKMeans,25.0,0.6666666666666666,5.579
16092101,MiniBatchKMeans,20.0,0.6666666666666666,8.748
16092101,MiniBatchKMeans,14.0,0.7142857142857143,6.818
16092101,MiniBatchKMeans,10.0,0.6666666666666666,5.532
16092101,MiniBatchKMeans,8.0,0.7142857142857143,6.178
16092101,MiniBatchKMeans,7.0,0.7142857142857143,6.179
16092101,MiniBatchKMeans,5.0,0.6904761904761905,9.309
16092101,MiniBatchKMeans,4.0,0.7142857142857143,5.719
16092101,MiniBatchKMeans,2.0,0.7380952380952381,7.735
16092101,KMeans,1400.0,0.7142857142857143,133.634
16092101,KMeans,700.0,0.7142857142857143,107.786
16092101,KMeans,350.0,0.7142857142857143,112.187
16092101,KMeans,280.0,0.7142857142857143,115.355
16092101,KMeans,200.0,0.7142857142857143,80.631
16092101,KMeans,175.0,0.7142857142857143,10.298
16092101,KMeans,140.0,0.7142857142857143,11.024
16092101,KMeans,100.0,0.7142857142857143,11.963
16092101,KMeans,70.0,0.7142857142857143,9.629
16092101,KMeans,56.0,0.7142857142857143,9.915
16092101,KMeans,50.0,0.7142857142857143,9.866
16092101,KMeans,40.0,0.7142857142857143,9.206
16092101,KMeans,35.0,0.7142857142857143,10.105
16092101,KMeans,28.0,0.7142857142857143,9.655
16092101,KMeans,25.0,0.7142857142857143,10.503
16092101,KMeans,20.0,0.7142857142857143,9.36
16092101,KMeans,14.0,0.7142857142857143,9.463
16092101,KMeans,10.0,0.7142857142857143,9.337
16092101,KMeans,8.0,0.7142857142857143,21.572
16092101,KMeans,7.0,0.7142857142857143,9.654
16092101,KMeans,5.0,0.6666666666666666,10.051
16092101,KMeans,4.0,0.6666666666666666,9.555
16092101,KMeans,2.0,0.7380952380952381,10.515
16092101,SpectralClustering,1400.0,0.7619047619047619,13.463
16092101,SpectralClustering,700.0,0.7619047619047619,13.288
16092101,SpectralClustering,350.0,0.7619047619047619,12.825
16092101,SpectralClustering,280.0,0.7619047619047619,11.652
16092101,SpectralClustering,200.0,0.7619047619047619,11.636
16092101,SpectralClustering,175.0,0.7619047619047619,11.773
16092101,SpectralClustering,140.0,0.7619047619047619,11.636
16092101,SpectralClustering,100.0,0.7619047619047619,11.317
16092101,SpectralClustering,70.0,0.7619047619047619,11.145
16092101,SpectralClustering,56.0,0.7619047619047619,11.309
16092101,SpectralClustering,50.0,0.7619047619047619,11.344
16092101,SpectralClustering,40.0,0.7619047619047619,11.581
16092101,SpectralClustering,35.0,0.7619047619047619,11.644
16092101,SpectralClustering,28.0,0.7619047619047619,11.678
16092101,SpectralClustering,25.0,0.7619047619047619,11.553
16092101,SpectralClustering,20.0,0.7619047619047619,11.781
16092101,SpectralClustering,14.0,0.7380952380952381,11.296
16092101,SpectralClustering,10.0,0.7142857142857143,12.013
16092101,SpectralClustering,8.0,0.7142857142857143,13.008
16092101,SpectralClustering,7.0,0.7142857142857143,13.011
16092101,SpectralClustering,5.0,0.7142857142857143,12.374
16092101,SpectralClustering,4.0,0.7142857142857143,11.527
16092101,SpectralClustering,2.0,0.7380952380952381,12.048
16092101,Birch,1400.0,0.6428571428571428,21.235
16092101,Birch,700.0,0.6428571428571428,24.945
16092101,Birch,350.0,0.6428571428571428,21.99
16092101,Birch,280.0,0.6428571428571428,18.848
16092101,Birch,200.0,0.6428571428571428,15.141
16092101,Birch,175.0,0.6428571428571428,15.345
16092101,Birch,140.0,0.6428571428571428,15.526
16092101,Birch,100.0,0.6428571428571428,15.357
16092101,Birch,70.0,0.6428571428571428,15.124
16092101,Birch,56.0,0.6428571428571428,12.115
16092101,Birch,50.0,0.6428571428571428,2.637
16092101,Birch,40.0,0.6428571428571428,2.547
16092101,Birch,35.0,0.6428571428571428,2.659
16092101,Birch,28.0,0.6428571428571428,2.63
16092101,Birch,25.0,0.7619047619047619,2.674
16092101,Birch,20.0,0.7619047619047619,2.641
16092101,Birch,14.0,0.7619047619047619,2.613
16092101,Birch,10.0,0.7619047619047619,2.528
16092101,Birch,8.0,0.7619047619047619,2.523
16092101,Birch,7.0,0.7619047619047619,2.473
16092101,Birch,5.0,0.6428571428571428,2.508
16092101,Birch,4.0,0.6428571428571428,2.759
16092101,Birch,2.0,0.7380952380952381,2.434
16092101,AgglomerativeClustering,1400.0,0.6428571428571428,1.524
16092101,AgglomerativeClustering,700.0,0.6428571428571428,0.766
16092101,AgglomerativeClustering,350.0,0.6428571428571428,0.555
16092101,AgglomerativeClustering,280.0,0.6428571428571428,0.509
16092101,AgglomerativeClustering,200.0,0.6428571428571428,0.501
16092101,AgglomerativeClustering,175.0,0.6428571428571428,0.446
16092101,AgglomerativeClustering,140.0,0.6428571428571428,0.423
16092101,AgglomerativeClustering,100.0,0.6428571428571428,0.394
16092101,AgglomerativeClustering,70.0,0.6428571428571428,0.382
16092101,AgglomerativeClustering,56.0,0.6428571428571428,0.359
16092101,AgglomerativeClustering,50.0,0.6428571428571428,0.352
16092101,AgglomerativeClustering,40.0,0.6428571428571428,0.346
16092101,AgglomerativeClustering,35.0,0.6428571428571428,0.357
16092101,AgglomerativeClustering,28.0,0.6428571428571428,0.339
16092101,AgglomerativeClustering,25.0,0.7619047619047619,0.336
16092101,AgglomerativeClustering,20.0,0.7619047619047619,0.332
16092101,AgglomerativeClustering,14.0,0.7619047619047619,0.328
16092101,AgglomerativeClustering,10.0,0.7619047619047619,0.326
16092101,AgglomerativeClustering,8.0,0.7619047619047619,0.323
16092101,AgglomerativeClustering,7.0,0.7619047619047619,0.323
16092101,AgglomerativeClustering,5.0,0.6428571428571428,0.32
16092101,AgglomerativeClustering,4.0,0.6428571428571428,0.333
16092101,AgglomerativeClustering,2.0,0.7380952380952381,0.318
16092201,MiniBatchKMeans,1400.0,0.6896551724137931,144.393
16092201,MiniBatchKMeans,700.0,0.5344827586206897,135.214
16092201,MiniBatchKMeans,350.0,0.7068965517241379,134.09
16092201,MiniBatchKMeans,280.0,0.603448275862069,28.157
16092201,MiniBatchKMeans,200.0,0.5862068965517242,17.631
16092201,MiniBatchKMeans,175.0,0.5344827586206896,151.773
16092201,MiniBatchKMeans,140.0,0.5862068965517242,6.893
16092201,MiniBatchKMeans,100.0,0.5344827586206896,6.464
16092201,MiniBatchKMeans,70.0,0.5344827586206897,5.921
16092201,MiniBatchKMeans,56.0,0.5344827586206897,8.658
16092201,MiniBatchKMeans,50.0,0.6206896551724138,6.228
16092201,MiniBatchKMeans,40.0,0.603448275862069,10.638
16092201,MiniBatchKMeans,35.0,0.5862068965517242,8.728
16092201,MiniBatchKMeans,28.0,0.5344827586206896,5.623
16092201,MiniBatchKMeans,25.0,0.5344827586206897,8.416
16092201,MiniBatchKMeans,20.0,0.603448275862069,6.752
16092201,MiniBatchKMeans,14.0,0.6896551724137931,9.906
16092201,MiniBatchKMeans,10.0,0.5689655172413793,5.61
16092201,MiniBatchKMeans,8.0,0.5862068965517242,5.994
16092201,MiniBatchKMeans,7.0,0.5344827586206897,5.757
16092201,MiniBatchKMeans,5.0,0.5344827586206897,6.913
16092201,MiniBatchKMeans,4.0,0.603448275862069,8.028
16092201,MiniBatchKMeans,2.0,0.603448275862069,6.197
16092201,KMeans,1400.0,0.5344827586206896,119.452
16092201,KMeans,700.0,0.5344827586206897,95.873
16092201,KMeans,350.0,0.5344827586206897,98.582
16092201,KMeans,280.0,0.5344827586206897,95.351
16092201,KMeans,200.0,0.5344827586206897,94.031
16092201,KMeans,175.0,0.5344827586206896,128.84
16092201,KMeans,140.0,0.5344827586206896,88.251
16092201,KMeans,100.0,0.5344827586206897,13.286
16092201,KMeans,70.0,0.5344827586206896,12.808
16092201,KMeans,56.0,0.5344827586206896,11.937
16092201,KMeans,50.0,0.5344827586206897,10.908
16092201,KMeans,40.0,0.5344827586206897,12.165
16092201,KMeans,35.0,0.5344827586206897,10.943
16092201,KMeans,28.0,0.5344827586206897,12.392
16092201,KMeans,25.0,0.5344827586206897,11.638
16092201,KMeans,20.0,0.5344827586206896,12.169
16092201,KMeans,14.0,0.5344827586206897,10.858
16092201,KMeans,10.0,0.5344827586206896,10.405
16092201,KMeans,8.0,0.5344827586206897,12.656
16092201,KMeans,7.0,0.5344827586206897,11.831
16092201,KMeans,5.0,0.5344827586206896,11.664
16092201,KMeans,4.0,0.5689655172413793,10.582
16092201,KMeans,2.0,0.5344827586206897,10.794
16092201,SpectralClustering,1400.0,0.6896551724137931,12.996
16092201,SpectralClustering,700.0,0.5689655172413793,14.088
16092201,SpectralClustering,350.0,0.5517241379310345,13.063
16092201,SpectralClustering,280.0,0.5517241379310345,13.776
16092201,SpectralClustering,200.0,0.5517241379310345,14.26
16092201,SpectralClustering,175.0,0.5517241379310345,14.417
16092201,SpectralClustering,140.0,0.5517241379310345,13.417
16092201,SpectralClustering,100.0,0.5517241379310345,14.311
16092201,SpectralClustering,70.0,0.5344827586206896,14.233
16092201,SpectralClustering,56.0,0.5344827586206897,14.098
16092201,SpectralClustering,50.0,0.5344827586206896,14.262
16092201,SpectralClustering,40.0,0.5,12.949
16092201,SpectralClustering,35.0,0.5344827586206896,13.114
16092201,SpectralClustering,28.0,0.5,14.231
16092201,SpectralClustering,25.0,0.5344827586206896,13.359
16092201,SpectralClustering,20.0,0.5344827586206896,13.138
16092201,SpectralClustering,14.0,0.5344827586206896,13.826
16092201,SpectralClustering,10.0,0.5344827586206897,15.057
16092201,SpectralClustering,8.0,0.5344827586206897,15.826
16092201,SpectralClustering,7.0,0.5344827586206897,14.525
16092201,SpectralClustering,5.0,0.5344827586206897,13.026
16092201,SpectralClustering,4.0,0.5689655172413793,12.586
16092201,SpectralClustering,2.0,0.5344827586206896,13.219
16092201,Birch,1400.0,0.7586206896551724,31.837
16092201,Birch,700.0,0.7586206896551724,26.315
16092201,Birch,350.0,0.7586206896551724,24.375
16092201,Birch,280.0,0.7586206896551724,27.007
16092201,Birch,200.0,0.7586206896551724,30.077
16092201,Birch,175.0,0.7586206896551724,31.284
16092201,Birch,140.0,0.7586206896551724,35.768
16092201,Birch,100.0,0.7586206896551724,10.648
16092201,Birch,70.0,0.7586206896551724,4.687
16092201,Birch,56.0,0.7586206896551724,4.649
16092201,Birch,50.0,0.7586206896551724,4.878
16092201,Birch,40.0,0.7586206896551724,4.631
16092201,Birch,35.0,0.7586206896551724,5.299
16092201,Birch,28.0,0.7586206896551724,4.554
16092201,Birch,25.0,0.7586206896551724,4.31
16092201,Birch,20.0,0.7586206896551724,4.504
16092201,Birch,14.0,0.5172413793103449,4.452
16092201,Birch,10.0,0.7586206896551724,4.251
16092201,Birch,8.0,0.7586206896551724,4.276
16092201,Birch,7.0,0.7586206896551724,4.219
16092201,Birch,5.0,0.6551724137931034,4.045
16092201,Birch,4.0,0.7586206896551724,4.188
16092201,Birch,2.0,0.5689655172413793,2.848
16092201,AgglomerativeClustering,1400.0,0.7586206896551724,2.278
16092201,AgglomerativeClustering,700.0,0.7586206896551724,1.219
16092201,AgglomerativeClustering,350.0,0.7586206896551724,0.8
16092201,AgglomerativeClustering,280.0,0.7586206896551724,0.703
16092201,AgglomerativeClustering,200.0,0.7586206896551724,0.626
16092201,AgglomerativeClustering,175.0,0.7586206896551724,0.592
16092201,AgglomerativeClustering,140.0,0.7586206896551724,0.549
16092201,AgglomerativeClustering,100.0,0.7586206896551724,0.53
16092201,AgglomerativeClustering,70.0,0.7586206896551724,0.457
16092201,AgglomerativeClustering,56.0,0.7586206896551724,0.436
16092201,AgglomerativeClustering,50.0,0.7586206896551724,0.43
16092201,AgglomerativeClustering,40.0,0.7586206896551724,0.449
16092201,AgglomerativeClustering,35.0,0.7586206896551724,0.412
16092201,AgglomerativeClustering,28.0,0.7586206896551724,0.4
16092201,AgglomerativeClustering,25.0,0.7586206896551724,0.394
16092201,AgglomerativeClustering,20.0,0.7586206896551724,0.416
16092201,AgglomerativeClustering,14.0,0.5172413793103449,0.378
16092201,AgglomerativeClustering,10.0,0.7586206896551724,0.378
16092201,AgglomerativeClustering,8.0,0.7586206896551724,0.374
16092201,AgglomerativeClustering,7.0,0.7586206896551724,0.402
16092201,AgglomerativeClustering,5.0,0.5517241379310345,0.369
16092201,AgglomerativeClustering,4.0,0.5344827586206897,0.365
16092201,AgglomerativeClustering,2.0,0.5689655172413793,0.365
16092301,MiniBatchKMeans,1400.0,0.5932203389830508,142.976
16092301,MiniBatchKMeans,700.0,0.6610169491525424,83.912
16092301,MiniBatchKMeans,350.0,0.6610169491525424,137.485
16092301,MiniBatchKMeans,280.0,0.6610169491525424,141.483
16092301,MiniBatchKMeans,200.0,0.6610169491525424,125.598
16092301,MiniBatchKMeans,175.0,0.6610169491525424,149.678
16092301,MiniBatchKMeans,140.0,0.6610169491525424,9.495
16092301,MiniBatchKMeans,100.0,0.6779661016949152,6.723
16092301,MiniBatchKMeans,70.0,0.6610169491525424,11.379
16092301,MiniBatchKMeans,56.0,0.6610169491525424,6.769
16092301,MiniBatchKMeans,50.0,0.6610169491525424,7.652
16092301,MiniBatchKMeans,40.0,0.6610169491525424,8.079
16092301,MiniBatchKMeans,35.0,0.6440677966101696,6.66
16092301,MiniBatchKMeans,28.0,0.6610169491525424,7.116
16092301,MiniBatchKMeans,25.0,0.6610169491525424,6.454
16092301,MiniBatchKMeans,20.0,0.6610169491525424,8.911
16092301,MiniBatchKMeans,14.0,0.6101694915254238,10.713
16092301,MiniBatchKMeans,10.0,0.6610169491525424,7.881
16092301,MiniBatchKMeans,8.0,0.6271186440677966,13.251
